X [mm], Y [mm], Z [mm], Heading [degrees], Filename
12800, 37399, 65, -44.850, frame02098.jpg
12787, 37412, 65, -44.820, frame02099.jpg
12775, 37424, 65, -44.713, frame02100.jpg
12762, 37437, 65, -44.713, frame02101.jpg
12749, 37450, 65, -44.713, frame02102.jpg
12737, 37463, 65, -44.713, frame02103.jpg
12724, 37476, 65, -44.713, frame02104.jpg
12711, 37489, 65, -44.713, frame02105.jpg
12698, 37501, 65, -44.713, frame02106.jpg
12686, 37514, 65, -44.713, frame02107.jpg
12673, 37527, 65, -44.713, frame02108.jpg
12660, 37540, 65, -44.713, frame02109.jpg
12647, 37553, 65, -44.713, frame02110.jpg
12635, 37566, 65, -44.753, frame02111.jpg
12622, 37579, 65, -44.912, frame02112.jpg
12610, 37591, 65, -44.912, frame02113.jpg
12598, 37603, 65, -44.912, frame02114.jpg
12586, 37615, 65, -44.912, frame02115.jpg
12574, 37627, 65, -44.912, frame02116.jpg
12562, 37639, 65, -44.912, frame02117.jpg
12550, 37651, 65, -44.912, frame02118.jpg
12538, 37663, 65, -44.912, frame02119.jpg
12526, 37675, 65, -44.912, frame02120.jpg
12514, 37687, 65, -44.912, frame02121.jpg
12502, 37699, 65, -44.912, frame02122.jpg
12490, 37711, 65, -46.309, frame02123.jpg
12478, 37723, 65, -51.553, frame02124.jpg
12465, 37733, 65, -51.553, frame02125.jpg
12451, 37744, 65, -51.553, frame02126.jpg
12438, 37754, 65, -51.553, frame02127.jpg
12425, 37765, 65, -51.553, frame02128.jpg
12412, 37775, 65, -51.553, frame02129.jpg
12399, 37786, 65, -51.553, frame02130.jpg
12385, 37796, 65, -51.553, frame02131.jpg
12372, 37806, 65, -51.553, frame02132.jpg
12359, 37817, 65, -51.553, frame02133.jpg
12346, 37827, 65, -51.553, frame02134.jpg
12333, 37838, 65, -51.844, frame02135.jpg
12320, 37848, 65, -52.939, frame02136.jpg
12306, 37858, 65, -52.939, frame02137.jpg
12293, 37868, 65, -52.939, frame02138.jpg
12280, 37878, 65, -52.939, frame02139.jpg
12267, 37888, 65, -52.939, frame02140.jpg
12254, 37898, 65, -52.939, frame02141.jpg
12241, 37908, 65, -52.939, frame02142.jpg
12228, 37918, 65, -52.939, frame02143.jpg
12215, 37927, 65, -52.939, frame02144.jpg
12202, 37937, 65, -52.939, frame02145.jpg
12188, 37947, 65, -52.939, frame02146.jpg
12175, 37957, 65, -52.803, frame02147.jpg
12162, 37967, 65, -52.309, frame02148.jpg
12149, 37977, 65, -52.309, frame02149.jpg
12136, 37987, 65, -52.309, frame02150.jpg
12123, 37997, 65, -52.309, frame02151.jpg
12110, 38008, 65, -52.309, frame02152.jpg
12097, 38018, 65, -52.309, frame02153.jpg
12084, 38028, 65, -52.309, frame02154.jpg
12071, 38038, 65, -52.309, frame02155.jpg
12058, 38048, 65, -52.309, frame02156.jpg
12045, 38058, 65, -52.309, frame02157.jpg
12032, 38068, 65, -52.309, frame02158.jpg
12018, 38078, 65, -54.094, frame02159.jpg
12005, 38088, 65, -61.546, frame02160.jpg
11993, 38094, 65, -61.546, frame02161.jpg
11980, 38101, 65, -61.546, frame02162.jpg
11968, 38108, 65, -61.546, frame02163.jpg
11955, 38115, 65, -61.546, frame02164.jpg
11942, 38122, 65, -61.546, frame02165.jpg
11930, 38129, 65, -61.546, frame02166.jpg
11917, 38136, 65, -61.546, frame02167.jpg
11904, 38142, 65, -61.546, frame02168.jpg
11892, 38149, 65, -61.546, frame02169.jpg
11879, 38156, 65, -61.546, frame02170.jpg
11866, 38163, 65, -62.732, frame02171.jpg
11853, 38170, 65, -66.822, frame02172.jpg
11840, 38176, 65, -66.822, frame02173.jpg
11826, 38181, 65, -66.822, frame02174.jpg
11812, 38187, 65, -66.822, frame02175.jpg
11798, 38193, 65, -66.822, frame02176.jpg
11784, 38199, 65, -66.822, frame02177.jpg
11771, 38205, 65, -66.822, frame02178.jpg
11757, 38211, 65, -66.822, frame02179.jpg
11743, 38217, 65, -66.822, frame02180.jpg
11729, 38223, 65, -66.822, frame02181.jpg
11715, 38229, 65, -66.822, frame02182.jpg
11701, 38235, 65, -67.176, frame02183.jpg
11688, 38241, 65, -68.460, frame02184.jpg
11674, 38246, 65, -68.460, frame02185.jpg
11660, 38251, 65, -68.460, frame02186.jpg
11646, 38257, 65, -68.460, frame02187.jpg
11632, 38262, 65, -68.460, frame02188.jpg
11619, 38268, 65, -68.460, frame02189.jpg
11605, 38273, 65, -68.460, frame02190.jpg
11591, 38279, 65, -68.460, frame02191.jpg
11577, 38284, 65, -68.460, frame02192.jpg
11563, 38290, 65, -68.460, frame02193.jpg
11549, 38295, 65, -68.460, frame02194.jpg
11536, 38301, 65, -69.618, frame02195.jpg
11522, 38306, 65, -73.471, frame02196.jpg
11506, 38310, 65, -73.471, frame02197.jpg
11491, 38315, 65, -73.471, frame02198.jpg
11476, 38319, 65, -73.471, frame02199.jpg
11461, 38324, 65, -73.471, frame02200.jpg
11445, 38328, 65, -73.471, frame02201.jpg
11430, 38333, 65, -73.471, frame02202.jpg
11415, 38337, 65, -73.471, frame02203.jpg
11400, 38342, 65, -73.471, frame02204.jpg
11385, 38346, 65, -73.471, frame02205.jpg
11369, 38351, 65, -73.471, frame02206.jpg
11354, 38355, 65, -74.218, frame02207.jpg
11339, 38360, 65, -76.869, frame02208.jpg
11324, 38363, 65, -76.869, frame02209.jpg
11308, 38367, 65, -76.869, frame02210.jpg
11293, 38371, 65, -76.869, frame02211.jpg
11277, 38374, 65, -76.869, frame02212.jpg
11262, 38378, 65, -76.869, frame02213.jpg
11247, 38381, 65, -76.869, frame02214.jpg
11231, 38385, 65, -76.869, frame02215.jpg
11216, 38388, 65, -76.869, frame02216.jpg
11201, 38392, 65, -76.869, frame02217.jpg
11185, 38396, 65, -76.869, frame02218.jpg
11170, 38399, 65, -77.632, frame02219.jpg
11155, 38403, 65, -80.458, frame02220.jpg
11140, 38405, 65, -80.458, frame02221.jpg
11125, 38408, 65, -80.458, frame02222.jpg
11110, 38410, 65, -80.458, frame02223.jpg
11096, 38412, 65, -80.458, frame02224.jpg
11081, 38415, 65, -80.458, frame02225.jpg
11066, 38417, 65, -80.458, frame02226.jpg
11051, 38420, 65, -80.458, frame02227.jpg
11037, 38422, 65, -80.458, frame02228.jpg
11022, 38425, 65, -80.458, frame02229.jpg
11007, 38427, 65, -80.458, frame02230.jpg
10992, 38430, 65, -81.030, frame02231.jpg
10977, 38432, 65, -82.938, frame02232.jpg
10962, 38434, 65, -82.938, frame02233.jpg
10946, 38436, 65, -82.938, frame02234.jpg
10931, 38438, 65, -82.938, frame02235.jpg
10916, 38440, 65, -82.938, frame02236.jpg
10900, 38442, 65, -82.938, frame02237.jpg
10885, 38444, 65, -82.938, frame02238.jpg
10869, 38446, 65, -82.938, frame02239.jpg
10854, 38448, 65, -82.938, frame02240.jpg
10838, 38449, 65, -82.938, frame02241.jpg
10823, 38451, 65, -82.938, frame02242.jpg
10807, 38453, 65, -83.497, frame02243.jpg
10792, 38455, 65, -85.405, frame02244.jpg
10776, 38456, 65, -85.405, frame02245.jpg
10760, 38458, 65, -85.405, frame02246.jpg
10744, 38459, 65, -85.405, frame02247.jpg
10729, 38460, 65, -85.405, frame02248.jpg
10713, 38461, 65, -85.405, frame02249.jpg
10697, 38463, 65, -85.405, frame02250.jpg
10681, 38464, 65, -85.405, frame02251.jpg
10666, 38465, 65, -85.405, frame02252.jpg
10650, 38466, 65, -85.405, frame02253.jpg
10634, 38468, 65, -85.405, frame02254.jpg
10618, 38469, 65, -88.212, frame02255.jpg
10603, 38469, 65, -97.812, frame02256.jpg
10587, 38467, 65, -97.812, frame02257.jpg
10571, 38465, 65, -97.812, frame02258.jpg
10555, 38463, 65, -97.812, frame02259.jpg
10540, 38461, 65, -97.812, frame02260.jpg
10524, 38459, 65, -97.812, frame02261.jpg
10508, 38456, 65, -97.812, frame02262.jpg
10492, 38454, 65, -97.812, frame02263.jpg
10476, 38452, 65, -97.812, frame02264.jpg
10461, 38450, 65, -97.812, frame02265.jpg
10445, 38448, 65, -97.812, frame02266.jpg
10429, 38446, 65, -96.638, frame02267.jpg
10413, 38444, 65, -92.515, frame02268.jpg
10398, 38443, 65, -92.515, frame02269.jpg
10382, 38442, 65, -92.515, frame02270.jpg
10367, 38442, 65, -92.515, frame02271.jpg
10352, 38441, 65, -92.515, frame02272.jpg
10336, 38440, 65, -92.515, frame02273.jpg
10321, 38440, 65, -92.515, frame02274.jpg
10305, 38439, 65, -92.515, frame02275.jpg
10290, 38438, 65, -92.515, frame02276.jpg
10274, 38438, 65, -92.515, frame02277.jpg
10259, 38437, 65, -92.515, frame02278.jpg
10243, 38436, 65, -95.983, frame02279.jpg
10228, 38435, 65, -107.617, frame02280.jpg
10213, 38430, 65, -107.617, frame02281.jpg
10198, 38425, 65, -107.617, frame02282.jpg
10183, 38420, 65, -107.617, frame02283.jpg
10168, 38416, 65, -107.617, frame02284.jpg
10153, 38411, 65, -107.617, frame02285.jpg
10138, 38406, 65, -107.617, frame02286.jpg
10123, 38401, 65, -107.617, frame02287.jpg
10108, 38397, 65, -107.617, frame02288.jpg
10093, 38392, 65, -107.617, frame02289.jpg
10078, 38387, 65, -107.617, frame02290.jpg
10063, 38382, 65, -110.538, frame02291.jpg
10049, 38377, 65, -120.013, frame02292.jpg
10034, 38369, 65, -120.013, frame02293.jpg
10020, 38361, 65, -120.013, frame02294.jpg
10006, 38352, 65, -120.013, frame02295.jpg
9992, 38344, 65, -120.013, frame02296.jpg
9978, 38336, 65, -120.013, frame02297.jpg
9964, 38328, 65, -120.013, frame02298.jpg
9949, 38320, 65, -120.013, frame02299.jpg
9935, 38311, 65, -120.013, frame02300.jpg
9921, 38303, 65, -120.013, frame02301.jpg
9907, 38295, 65, -120.013, frame02302.jpg
9893, 38287, 65, -119.565, frame02303.jpg
9879, 38279, 65, -117.785, frame02304.jpg
9867, 38273, 65, -117.785, frame02305.jpg
9855, 38266, 65, -117.785, frame02306.jpg
9843, 38260, 65, -117.785, frame02307.jpg
9831, 38254, 65, -117.785, frame02308.jpg
9818, 38247, 65, -117.785, frame02309.jpg
9806, 38241, 65, -117.785, frame02310.jpg
9794, 38234, 65, -117.785, frame02311.jpg
9782, 38228, 65, -117.785, frame02312.jpg
9770, 38222, 65, -117.785, frame02313.jpg
9758, 38215, 65, -117.785, frame02314.jpg
9746, 38209, 65, -118.796, frame02315.jpg
9733, 38202, 65, -121.693, frame02316.jpg
9720, 38194, 65, -121.693, frame02317.jpg
9706, 38185, 65, -121.693, frame02318.jpg
9692, 38177, 65, -121.693, frame02319.jpg
9679, 38168, 65, -121.693, frame02320.jpg
9665, 38160, 65, -121.693, frame02321.jpg
9652, 38152, 65, -121.693, frame02322.jpg
9638, 38143, 65, -121.693, frame02323.jpg
9625, 38135, 65, -121.693, frame02324.jpg
9611, 38127, 65, -121.693, frame02325.jpg
9598, 38118, 65, -121.693, frame02326.jpg
9584, 38110, 65, -123.099, frame02327.jpg
9571, 38101, 65, -127.946, frame02328.jpg
9559, 38092, 65, -127.946, frame02329.jpg
9547, 38083, 65, -127.946, frame02330.jpg
9535, 38073, 65, -127.946, frame02331.jpg
9523, 38064, 65, -127.946, frame02332.jpg
9511, 38055, 65, -127.946, frame02333.jpg
9499, 38045, 65, -127.946, frame02334.jpg
9487, 38036, 65, -127.946, frame02335.jpg
9475, 38026, 65, -127.946, frame02336.jpg
9463, 38017, 65, -127.946, frame02337.jpg
9451, 38008, 65, -127.946, frame02338.jpg
9439, 37998, 65, -128.529, frame02339.jpg
9427, 37989, 65, -130.527, frame02340.jpg
9416, 37979, 65, -130.527, frame02341.jpg
9405, 37970, 65, -130.527, frame02342.jpg
9394, 37961, 65, -130.527, frame02343.jpg
9383, 37951, 65, -130.527, frame02344.jpg
9372, 37942, 65, -130.527, frame02345.jpg
9361, 37932, 65, -130.527, frame02346.jpg
9350, 37923, 65, -130.527, frame02347.jpg
9339, 37913, 65, -130.527, frame02348.jpg
9328, 37904, 65, -130.527, frame02349.jpg
9316, 37894, 65, -130.527, frame02350.jpg
9305, 37885, 65, -133.708, frame02351.jpg
9295, 37875, 65, -143.855, frame02352.jpg
9286, 37863, 65, -143.855, frame02353.jpg
9277, 37851, 65, -143.855, frame02354.jpg
9269, 37839, 65, -143.855, frame02355.jpg
9260, 37827, 65, -143.855, frame02356.jpg
9251, 37815, 65, -143.855, frame02357.jpg
9242, 37803, 65, -143.855, frame02358.jpg
9233, 37791, 65, -143.855, frame02359.jpg
9225, 37779, 65, -143.855, frame02360.jpg
9216, 37767, 65, -143.855, frame02361.jpg
9207, 37755, 65, -143.855, frame02362.jpg
9198, 37743, 65, -143.285, frame02363.jpg
9189, 37731, 65, -141.444, frame02364.jpg
9180, 37719, 65, -141.444, frame02365.jpg
9171, 37707, 65, -141.444, frame02366.jpg
9161, 37696, 65, -141.444, frame02367.jpg
9152, 37684, 65, -141.444, frame02368.jpg
9143, 37672, 65, -141.444, frame02369.jpg
9134, 37661, 65, -141.444, frame02370.jpg
9124, 37649, 65, -141.444, frame02371.jpg
9115, 37637, 65, -141.444, frame02372.jpg
9106, 37626, 65, -141.444, frame02373.jpg
9096, 37614, 65, -141.444, frame02374.jpg
9087, 37602, 65, -142.742, frame02375.jpg
9078, 37590, 65, -146.634, frame02376.jpg
9069, 37577, 65, -146.634, frame02377.jpg
9060, 37564, 65, -146.634, frame02378.jpg
9052, 37550, 65, -146.634, frame02379.jpg
9043, 37537, 65, -146.634, frame02380.jpg
9034, 37524, 65, -146.634, frame02381.jpg
9025, 37510, 65, -146.634, frame02382.jpg
9017, 37497, 65, -146.634, frame02383.jpg
9008, 37484, 65, -146.634, frame02384.jpg
8999, 37470, 65, -146.634, frame02385.jpg
8990, 37457, 65, -146.634, frame02386.jpg
8981, 37444, 65, -145.489, frame02387.jpg
8972, 37431, 65, -141.716, frame02388.jpg
8963, 37419, 65, -141.716, frame02389.jpg
8953, 37406, 65, -141.716, frame02390.jpg
8944, 37394, 65, -141.716, frame02391.jpg
8934, 37382, 65, -141.716, frame02392.jpg
8925, 37370, 65, -141.716, frame02393.jpg
8915, 37358, 65, -141.716, frame02394.jpg
8905, 37346, 65, -141.716, frame02395.jpg
8896, 37334, 65, -141.716, frame02396.jpg
8886, 37322, 65, -141.716, frame02397.jpg
8877, 37309, 65, -141.716, frame02398.jpg
8867, 37297, 65, -145.773, frame02399.jpg
8859, 37285, 65, -158.702, frame02400.jpg
8853, 37270, 65, -158.702, frame02401.jpg
8847, 37256, 65, -158.702, frame02402.jpg
8842, 37241, 65, -158.702, frame02403.jpg
8836, 37227, 65, -158.702, frame02404.jpg
8830, 37213, 65, -158.702, frame02405.jpg
8825, 37198, 65, -158.702, frame02406.jpg
8819, 37184, 65, -158.702, frame02407.jpg
8814, 37169, 65, -158.702, frame02408.jpg
8808, 37155, 65, -158.702, frame02409.jpg
8802, 37140, 65, -158.702, frame02410.jpg
8797, 37126, 65, -158.312, frame02411.jpg
8791, 37112, 65, -157.037, frame02412.jpg
8785, 37098, 65, -157.037, frame02413.jpg
8779, 37084, 65, -157.037, frame02414.jpg
8774, 37071, 65, -157.037, frame02415.jpg
8768, 37057, 65, -157.037, frame02416.jpg
8762, 37043, 65, -157.037, frame02417.jpg
8756, 37030, 65, -157.037, frame02418.jpg
8750, 37016, 65, -157.037, frame02419.jpg
8745, 37002, 65, -157.037, frame02420.jpg
8739, 36989, 65, -157.037, frame02421.jpg
8733, 36975, 65, -157.037, frame02422.jpg
8727, 36961, 65, -160.188, frame02423.jpg
8722, 36948, 65, -170.253, frame02424.jpg
8720, 36933, 65, -170.253, frame02425.jpg
8717, 36919, 65, -170.253, frame02426.jpg
8715, 36904, 65, -170.253, frame02427.jpg
8712, 36890, 65, -170.253, frame02428.jpg
8710, 36876, 65, -170.253, frame02429.jpg
8707, 36861, 65, -170.253, frame02430.jpg
8705, 36847, 65, -170.253, frame02431.jpg
8703, 36832, 65, -170.253, frame02432.jpg
8700, 36818, 65, -170.253, frame02433.jpg
8698, 36804, 65, -170.253, frame02434.jpg
8695, 36789, 65, -170.247, frame02435.jpg
8693, 36775, 65, -170.230, frame02436.jpg
8690, 36760, 65, -170.230, frame02437.jpg
8688, 36745, 65, -170.230, frame02438.jpg
8685, 36731, 65, -170.230, frame02439.jpg
8683, 36716, 65, -170.230, frame02440.jpg
8680, 36701, 65, -170.230, frame02441.jpg
8677, 36687, 65, -170.230, frame02442.jpg
8675, 36672, 65, -170.230, frame02443.jpg
8672, 36657, 65, -170.230, frame02444.jpg
8670, 36643, 65, -170.230, frame02445.jpg
8667, 36628, 65, -170.230, frame02446.jpg
8665, 36613, 65, -171.673, frame02447.jpg
8663, 36598, 65, -175.819, frame02448.jpg
8661, 36582, 65, -175.819, frame02449.jpg
8660, 36567, 65, -175.819, frame02450.jpg
8659, 36551, 65, -175.819, frame02451.jpg
8658, 36535, 65, -175.819, frame02452.jpg
8657, 36519, 65, -175.819, frame02453.jpg
8656, 36503, 65, -175.819, frame02454.jpg
8654, 36487, 65, -175.819, frame02455.jpg
8653, 36471, 65, -175.819, frame02456.jpg
8652, 36455, 65, -175.819, frame02457.jpg
8651, 36439, 65, -175.819, frame02458.jpg
8650, 36423, 65, -175.610, frame02459.jpg
8649, 36407, 65, -174.904, frame02460.jpg
8647, 36393, 65, -174.904, frame02461.jpg
8646, 36378, 65, -174.904, frame02462.jpg
8645, 36364, 65, -174.904, frame02463.jpg
8643, 36349, 65, -174.904, frame02464.jpg
8642, 36335, 65, -174.904, frame02465.jpg
8641, 36320, 65, -174.904, frame02466.jpg
8640, 36306, 65, -174.904, frame02467.jpg
8638, 36292, 65, -174.904, frame02468.jpg
8637, 36277, 65, -174.904, frame02469.jpg
8636, 36263, 65, -174.904, frame02470.jpg
8634, 36248, 65, -177.888, frame02471.jpg
8634, 36234, 65, 172.586, frame02472.jpg
8636, 36220, 65, 172.586, frame02473.jpg
8637, 36206, 65, 172.586, frame02474.jpg
8639, 36192, 65, 172.586, frame02475.jpg
8641, 36179, 65, 172.586, frame02476.jpg
8643, 36165, 65, 172.586, frame02477.jpg
8645, 36151, 65, 172.586, frame02478.jpg
8646, 36137, 65, 172.586, frame02479.jpg
8648, 36123, 65, 172.586, frame02480.jpg
8650, 36110, 65, 172.586, frame02481.jpg
8652, 36096, 65, 172.586, frame02482.jpg
8654, 36082, 65, 172.664, frame02483.jpg
8655, 36068, 65, 172.872, frame02484.jpg
8657, 36052, 65, 172.872, frame02485.jpg
8659, 36036, 65, 172.872, frame02486.jpg
8661, 36020, 65, 172.872, frame02487.jpg
8663, 36004, 65, 172.872, frame02488.jpg
8665, 35989, 65, 172.872, frame02489.jpg
8667, 35973, 65, 172.872, frame02490.jpg
8669, 35957, 65, 172.872, frame02491.jpg
8671, 35941, 65, 172.872, frame02492.jpg
8673, 35925, 65, 172.872, frame02493.jpg
8675, 35909, 65, 172.872, frame02494.jpg
8677, 35893, 65, 171.348, frame02495.jpg
8680, 35878, 65, 166.993, frame02496.jpg
8683, 35861, 65, 166.993, frame02497.jpg
8687, 35845, 65, 166.993, frame02498.jpg
8691, 35828, 65, 166.993, frame02499.jpg
8695, 35812, 65, 166.993, frame02500.jpg
8699, 35796, 65, 166.993, frame02501.jpg
8702, 35779, 65, 166.993, frame02502.jpg
8706, 35763, 65, 166.993, frame02503.jpg
8710, 35746, 65, 166.993, frame02504.jpg
8714, 35730, 65, 166.993, frame02505.jpg
8718, 35714, 65, 166.993, frame02506.jpg
8721, 35697, 65, 166.032, frame02507.jpg
8725, 35681, 65, 163.060, frame02508.jpg
8730, 35666, 65, 163.060, frame02509.jpg
8735, 35650, 65, 163.060, frame02510.jpg
8740, 35635, 65, 163.060, frame02511.jpg
8744, 35619, 65, 163.060, frame02512.jpg
8749, 35603, 65, 163.060, frame02513.jpg
8754, 35588, 65, 163.060, frame02514.jpg
8758, 35572, 65, 163.060, frame02515.jpg
8763, 35557, 65, 163.060, frame02516.jpg
8768, 35541, 65, 163.060, frame02517.jpg
8773, 35526, 65, 163.060, frame02518.jpg
8777, 35510, 65, 159.402, frame02519.jpg
8783, 35495, 65, 148.141, frame02520.jpg
8791, 35482, 65, 148.141, frame02521.jpg
8800, 35468, 65, 148.141, frame02522.jpg
8808, 35455, 65, 148.141, frame02523.jpg
8816, 35442, 65, 148.141, frame02524.jpg
8825, 35428, 65, 148.141, frame02525.jpg
8833, 35415, 65, 148.141, frame02526.jpg
8841, 35402, 65, 148.141, frame02527.jpg
8850, 35388, 65, 148.141, frame02528.jpg
8858, 35375, 65, 148.141, frame02529.jpg
8866, 35361, 65, 148.141, frame02530.jpg
8874, 35348, 65, 149.402, frame02531.jpg
8883, 35334, 65, 152.823, frame02532.jpg
8891, 35319, 65, 152.823, frame02533.jpg
8898, 35304, 65, 152.823, frame02534.jpg
8906, 35289, 65, 152.823, frame02535.jpg
8914, 35273, 65, 152.823, frame02536.jpg
8922, 35258, 65, 152.823, frame02537.jpg
8930, 35243, 65, 152.823, frame02538.jpg
8937, 35228, 65, 152.823, frame02539.jpg
8945, 35212, 65, 152.823, frame02540.jpg
8953, 35197, 65, 152.823, frame02541.jpg
8961, 35182, 65, 152.823, frame02542.jpg
8969, 35167, 65, 152.540, frame02543.jpg
8977, 35151, 65, 151.739, frame02544.jpg
8985, 35136, 65, 151.739, frame02545.jpg
8993, 35120, 65, 151.739, frame02546.jpg
9002, 35105, 65, 151.739, frame02547.jpg
9010, 35089, 65, 151.739, frame02548.jpg
9019, 35073, 65, 151.739, frame02549.jpg
9027, 35058, 65, 151.739, frame02550.jpg
9035, 35042, 65, 151.739, frame02551.jpg
9044, 35027, 65, 151.739, frame02552.jpg
9052, 35011, 65, 151.739, frame02553.jpg
9061, 34995, 65, 151.739, frame02554.jpg
9069, 34980, 65, 150.403, frame02555.jpg
9077, 34965, 65, 146.063, frame02556.jpg
9086, 34952, 65, 146.063, frame02557.jpg
9095, 34938, 65, 146.063, frame02558.jpg
9104, 34925, 65, 146.063, frame02559.jpg
9113, 34912, 65, 146.063, frame02560.jpg
9122, 34899, 65, 146.063, frame02561.jpg
9131, 34886, 65, 146.063, frame02562.jpg
9140, 34872, 65, 146.063, frame02563.jpg
9148, 34859, 65, 146.063, frame02564.jpg
9157, 34846, 65, 146.063, frame02565.jpg
9166, 34833, 65, 146.063, frame02566.jpg
9175, 34820, 65, 145.319, frame02567.jpg
9184, 34806, 65, 143.420, frame02568.jpg
9195, 34792, 65, 143.420, frame02569.jpg
9206, 34777, 65, 143.419, frame02570.jpg
9217, 34763, 65, 143.420, frame02571.jpg
9227, 34748, 65, 143.419, frame02572.jpg
9238, 34734, 65, 143.420, frame02573.jpg
9249, 34719, 65, 143.419, frame02574.jpg
9260, 34705, 65, 143.419, frame02575.jpg
9270, 34690, 65, 143.419, frame02576.jpg
9281, 34676, 65, 143.419, frame02577.jpg
9292, 34661, 65, 143.419, frame02578.jpg
9303, 34647, 65, 142.015, frame02579.jpg
9314, 34633, 65, 138.040, frame02580.jpg
9326, 34619, 65, 138.040, frame02581.jpg
9338, 34605, 65, 138.040, frame02582.jpg
9350, 34592, 65, 138.040, frame02583.jpg
9363, 34578, 65, 138.040, frame02584.jpg
9375, 34565, 65, 138.040, frame02585.jpg
9387, 34551, 65, 138.040, frame02586.jpg
9399, 34537, 65, 138.040, frame02587.jpg
9412, 34524, 65, 138.040, frame02588.jpg
9424, 34510, 65, 138.040, frame02589.jpg
