X [mm], Y [mm], Z [mm], Heading [degrees], Filename
28259, 16511, 65, -43.809, frame00582.jpg
28246, 16524, 65, -43.809, frame00583.jpg
28234, 16537, 65, -43.809, frame00584.jpg
28222, 16550, 65, -43.809, frame00585.jpg
28209, 16563, 65, -43.809, frame00586.jpg
28197, 16576, 65, -43.563, frame00587.jpg
28185, 16589, 65, -39.551, frame00588.jpg
28173, 16602, 65, -39.551, frame00589.jpg
28162, 16616, 65, -39.551, frame00590.jpg
28151, 16629, 65, -39.551, frame00591.jpg
28140, 16643, 65, -39.551, frame00592.jpg
28129, 16656, 65, -39.551, frame00593.jpg
28117, 16670, 65, -39.551, frame00594.jpg
28106, 16683, 65, -39.551, frame00595.jpg
28095, 16697, 65, -39.551, frame00596.jpg
28084, 16710, 65, -39.551, frame00597.jpg
28073, 16724, 65, -39.551, frame00598.jpg
28062, 16738, 65, -39.742, frame00599.jpg
28050, 16751, 65, -42.741, frame00600.jpg
28038, 16764, 65, -42.741, frame00601.jpg
28026, 16777, 65, -42.741, frame00602.jpg
28015, 16790, 65, -42.741, frame00603.jpg
28003, 16803, 65, -42.741, frame00604.jpg
27991, 16815, 65, -42.741, frame00605.jpg
27979, 16828, 65, -42.741, frame00606.jpg
27967, 16841, 65, -42.741, frame00607.jpg
27955, 16854, 65, -42.741, frame00608.jpg
27943, 16867, 65, -42.741, frame00609.jpg
27931, 16880, 65, -42.741, frame00610.jpg
27919, 16893, 65, -42.555, frame00611.jpg
27907, 16906, 65, -39.818, frame00612.jpg
27896, 16920, 65, -39.818, frame00613.jpg
27884, 16934, 65, -39.818, frame00614.jpg
27872, 16948, 65, -39.818, frame00615.jpg
27860, 16962, 65, -39.818, frame00616.jpg
27849, 16976, 65, -39.818, frame00617.jpg
27837, 16990, 65, -39.818, frame00618.jpg
27825, 17004, 65, -39.818, frame00619.jpg
27813, 17018, 65, -39.818, frame00620.jpg
27802, 17033, 65, -39.818, frame00621.jpg
27790, 17047, 65, -39.818, frame00622.jpg
27778, 17061, 65, -39.953, frame00623.jpg
27766, 17075, 65, -42.064, frame00624.jpg
27755, 17088, 65, -42.064, frame00625.jpg
27743, 17101, 65, -42.064, frame00626.jpg
27731, 17114, 65, -42.064, frame00627.jpg
27719, 17127, 65, -42.064, frame00628.jpg
27707, 17140, 65, -42.064, frame00629.jpg
27696, 17153, 65, -42.064, frame00630.jpg
27684, 17166, 65, -42.064, frame00631.jpg
27672, 17179, 65, -42.064, frame00632.jpg
27660, 17192, 65, -42.064, frame00633.jpg
27648, 17206, 65, -42.064, frame00634.jpg
27637, 17219, 65, -42.061, frame00635.jpg
27625, 17232, 65, -42.012, frame00636.jpg
27613, 17245, 65, -42.012, frame00637.jpg
27601, 17258, 65, -42.012, frame00638.jpg
27589, 17272, 65, -42.012, frame00639.jpg
27577, 17285, 65, -42.012, frame00640.jpg
27565, 17298, 65, -42.012, frame00641.jpg
27553, 17312, 65, -42.012, frame00642.jpg
27541, 17325, 65, -42.012, frame00643.jpg
27529, 17338, 65, -42.012, frame00644.jpg
27517, 17352, 65, -42.012, frame00645.jpg
27505, 17365, 65, -42.012, frame00646.jpg
27493, 17378, 65, -41.875, frame00647.jpg
27481, 17392, 65, -39.953, frame00648.jpg
27469, 17406, 65, -39.953, frame00649.jpg
27457, 17420, 65, -39.953, frame00650.jpg
27445, 17434, 65, -39.953, frame00651.jpg
27433, 17448, 65, -39.953, frame00652.jpg
27422, 17462, 65, -39.953, frame00653.jpg
27410, 17476, 65, -39.953, frame00654.jpg
27398, 17491, 65, -39.953, frame00655.jpg
27386, 17505, 65, -39.953, frame00656.jpg
27374, 17519, 65, -39.953, frame00657.jpg
27363, 17533, 65, -39.953, frame00658.jpg
27351, 17547, 65, -40.020, frame00659.jpg
27339, 17561, 65, -40.970, frame00660.jpg
27327, 17575, 65, -40.970, frame00661.jpg
27315, 17588, 65, -40.970, frame00662.jpg
27303, 17602, 65, -40.970, frame00663.jpg
27291, 17616, 65, -40.970, frame00664.jpg
27279, 17630, 65, -40.970, frame00665.jpg
27267, 17643, 65, -40.970, frame00666.jpg
27256, 17657, 65, -40.970, frame00667.jpg
27244, 17671, 65, -40.970, frame00668.jpg
27232, 17684, 65, -40.970, frame00669.jpg
27220, 17698, 65, -40.970, frame00670.jpg
27208, 17712, 65, -40.736, frame00671.jpg
27196, 17726, 65, -37.357, frame00672.jpg
27185, 17740, 65, -37.357, frame00673.jpg
27175, 17753, 65, -37.357, frame00674.jpg
27164, 17767, 65, -37.357, frame00675.jpg
27154, 17781, 65, -37.357, frame00676.jpg
27143, 17795, 65, -37.357, frame00677.jpg
27132, 17809, 65, -37.357, frame00678.jpg
27122, 17823, 65, -37.357, frame00679.jpg
27111, 17837, 65, -37.357, frame00680.jpg
27100, 17851, 65, -37.357, frame00681.jpg
27090, 17865, 65, -37.357, frame00682.jpg
27079, 17879, 65, -37.579, frame00683.jpg
27069, 17892, 65, -41.373, frame00684.jpg
27059, 17903, 65, -41.373, frame00685.jpg
27050, 17913, 65, -41.373, frame00686.jpg
27041, 17924, 65, -41.373, frame00687.jpg
27032, 17934, 65, -41.373, frame00688.jpg
27023, 17945, 65, -41.373, frame00689.jpg
27013, 17955, 65, -41.373, frame00690.jpg
27004, 17966, 65, -41.373, frame00691.jpg
26995, 17976, 65, -41.373, frame00692.jpg
26986, 17986, 65, -41.373, frame00693.jpg
26977, 17997, 65, -41.373, frame00694.jpg
26967, 18007, 65, -41.373, frame00695.jpg
26958, 18018, 65, -41.373, frame00696.jpg
26949, 18028, 65, -41.373, frame00697.jpg
26940, 18039, 65, -41.324, frame00698.jpg
26930, 18050, 65, -40.946, frame00699.jpg
26914, 18068, 65, -40.946, frame00700.jpg
26899, 18086, 65, -40.946, frame00701.jpg
26883, 18104, 65, -40.946, frame00702.jpg
26867, 18122, 65, -40.946, frame00703.jpg
26852, 18140, 65, -40.946, frame00704.jpg
26836, 18158, 65, -40.946, frame00705.jpg
26820, 18176, 65, -40.946, frame00706.jpg
26805, 18194, 65, -40.833, frame00707.jpg
26789, 18212, 65, -38.908, frame00708.jpg
26778, 18226, 65, -38.908, frame00709.jpg
26766, 18240, 65, -38.908, frame00710.jpg
26755, 18255, 65, -38.908, frame00711.jpg
26743, 18269, 65, -38.908, frame00712.jpg
26732, 18283, 65, -38.908, frame00713.jpg
26720, 18298, 65, -38.908, frame00714.jpg
26709, 18312, 65, -38.908, frame00715.jpg
26697, 18326, 65, -38.908, frame00716.jpg
26686, 18340, 65, -38.908, frame00717.jpg
26674, 18355, 65, -38.908, frame00718.jpg
26663, 18369, 65, -39.087, frame00719.jpg
26651, 18383, 65, -41.470, frame00720.jpg
26639, 18397, 65, -41.470, frame00721.jpg
26628, 18410, 65, -41.470, frame00722.jpg
26616, 18423, 65, -41.470, frame00723.jpg
26604, 18437, 65, -41.470, frame00724.jpg
26592, 18450, 65, -41.470, frame00725.jpg
26580, 18463, 65, -41.470, frame00726.jpg
26569, 18477, 65, -41.470, frame00727.jpg
26557, 18490, 65, -41.470, frame00728.jpg
26545, 18503, 65, -41.470, frame00729.jpg
26533, 18517, 65, -41.470, frame00730.jpg
26521, 18530, 65, -41.410, frame00731.jpg
26510, 18543, 65, -40.642, frame00732.jpg
26498, 18557, 65, -40.642, frame00733.jpg
26487, 18570, 65, -40.642, frame00734.jpg
26475, 18583, 65, -40.642, frame00735.jpg
26464, 18597, 65, -40.642, frame00736.jpg
26452, 18610, 65, -40.642, frame00737.jpg
26441, 18624, 65, -40.642, frame00738.jpg
26429, 18637, 65, -40.642, frame00739.jpg
26418, 18650, 65, -40.642, frame00740.jpg
26406, 18664, 65, -40.642, frame00741.jpg
26395, 18677, 65, -40.642, frame00742.jpg
26383, 18690, 65, -40.679, frame00743.jpg
26372, 18704, 65, -41.152, frame00744.jpg
26361, 18717, 65, -41.152, frame00745.jpg
26349, 18730, 65, -41.152, frame00746.jpg
26338, 18743, 65, -41.152, frame00747.jpg
26327, 18756, 65, -41.152, frame00748.jpg
26315, 18769, 65, -41.152, frame00749.jpg
26304, 18782, 65, -41.152, frame00750.jpg
26293, 18794, 65, -41.152, frame00751.jpg
26281, 18807, 65, -41.152, frame00752.jpg
26270, 18820, 65, -41.152, frame00753.jpg
26259, 18833, 65, -41.152, frame00754.jpg
26247, 18846, 65, -41.211, frame00755.jpg
26236, 18859, 65, -41.927, frame00756.jpg
26224, 18872, 65, -41.927, frame00757.jpg
26212, 18886, 65, -41.927, frame00758.jpg
26201, 18899, 65, -41.927, frame00759.jpg
26189, 18912, 65, -41.927, frame00760.jpg
26177, 18925, 65, -41.927, frame00761.jpg
26165, 18938, 65, -41.927, frame00762.jpg
26154, 18951, 65, -41.927, frame00763.jpg
26142, 18964, 65, -41.927, frame00764.jpg
26130, 18977, 65, -41.927, frame00765.jpg
26118, 18990, 65, -41.927, frame00766.jpg
26107, 19003, 65, -42.004, frame00767.jpg
26095, 19016, 65, -42.867, frame00768.jpg
26082, 19030, 65, -42.867, frame00769.jpg
26069, 19044, 65, -42.867, frame00770.jpg
26056, 19058, 65, -42.867, frame00771.jpg
26044, 19072, 65, -42.867, frame00772.jpg
26031, 19085, 65, -42.867, frame00773.jpg
26018, 19099, 65, -42.867, frame00774.jpg
26005, 19113, 65, -42.867, frame00775.jpg
25992, 19127, 65, -42.867, frame00776.jpg
25980, 19141, 65, -42.867, frame00777.jpg
25967, 19154, 65, -42.867, frame00778.jpg
25954, 19168, 65, -42.581, frame00779.jpg
25941, 19182, 65, -38.985, frame00780.jpg
25930, 19196, 65, -38.985, frame00781.jpg
25919, 19210, 65, -38.985, frame00782.jpg
25908, 19223, 65, -38.985, frame00783.jpg
25897, 19237, 65, -38.985, frame00784.jpg
25885, 19251, 65, -38.985, frame00785.jpg
25874, 19265, 65, -38.985, frame00786.jpg
25863, 19279, 65, -38.985, frame00787.jpg
25852, 19293, 65, -38.985, frame00788.jpg
25841, 19306, 65, -38.985, frame00789.jpg
25829, 19320, 65, -38.985, frame00790.jpg
25818, 19334, 65, -38.913, frame00791.jpg
25807, 19348, 65, -37.865, frame00792.jpg
25798, 19359, 65, -37.865, frame00793.jpg
25790, 19370, 65, -37.865, frame00794.jpg
25781, 19381, 65, -37.865, frame00795.jpg
25772, 19393, 65, -37.865, frame00796.jpg
25763, 19404, 65, -37.865, frame00797.jpg
25755, 19415, 65, -37.865, frame00798.jpg
25746, 19427, 65, -37.865, frame00799.jpg
25737, 19438, 65, -37.865, frame00800.jpg
25728, 19449, 65, -37.865, frame00801.jpg
25720, 19460, 65, -37.865, frame00802.jpg
25711, 19472, 65, -37.865, frame00803.jpg
25702, 19483, 65, -37.865, frame00804.jpg
25693, 19494, 65, -37.865, frame00805.jpg
25684, 19506, 65, -38.574, frame00806.jpg
25675, 19517, 65, -43.484, frame00807.jpg
25659, 19534, 65, -43.484, frame00808.jpg
25643, 19551, 65, -43.484, frame00809.jpg
25627, 19568, 65, -43.484, frame00810.jpg
25610, 19585, 65, -43.484, frame00811.jpg
25594, 19603, 65, -43.484, frame00812.jpg
25578, 19620, 65, -43.484, frame00813.jpg
25562, 19637, 65, -43.484, frame00814.jpg
25546, 19654, 65, -43.310, frame00815.jpg
25530, 19670, 65, -40.781, frame00816.jpg
25518, 19684, 65, -40.781, frame00817.jpg
25506, 19698, 65, -40.781, frame00818.jpg
25494, 19712, 65, -40.781, frame00819.jpg
25482, 19726, 65, -40.781, frame00820.jpg
25470, 19740, 65, -40.781, frame00821.jpg
25458, 19753, 65, -40.781, frame00822.jpg
25446, 19767, 65, -40.781, frame00823.jpg
25435, 19781, 65, -40.781, frame00824.jpg
25423, 19795, 65, -40.781, frame00825.jpg
25411, 19809, 65, -40.781, frame00826.jpg
25399, 19822, 65, -40.924, frame00827.jpg
25387, 19836, 65, -42.483, frame00828.jpg
25374, 19850, 65, -42.483, frame00829.jpg
25362, 19863, 65, -42.483, frame00830.jpg
25349, 19877, 65, -42.483, frame00831.jpg
25337, 19891, 65, -42.483, frame00832.jpg
25324, 19904, 65, -42.483, frame00833.jpg
25312, 19918, 65, -42.483, frame00834.jpg
25300, 19932, 65, -42.483, frame00835.jpg
25287, 19945, 65, -42.483, frame00836.jpg
25275, 19959, 65, -42.483, frame00837.jpg
25262, 19972, 65, -42.483, frame00838.jpg
25250, 19986, 65, -42.314, frame00839.jpg
25237, 20000, 65, -40.394, frame00840.jpg
25226, 20013, 65, -40.394, frame00841.jpg
25214, 20027, 65, -40.394, frame00842.jpg
25203, 20040, 65, -40.394, frame00843.jpg
25191, 20054, 65, -40.394, frame00844.jpg
25180, 20067, 65, -40.394, frame00845.jpg
25168, 20081, 65, -40.394, frame00846.jpg
25157, 20094, 65, -40.394, frame00847.jpg
25145, 20108, 65, -40.394, frame00848.jpg
25134, 20122, 65, -40.394, frame00849.jpg
25122, 20135, 65, -40.394, frame00850.jpg
25111, 20149, 65, -40.234, frame00851.jpg
25099, 20162, 65, -38.516, frame00852.jpg
25088, 20176, 65, -38.516, frame00853.jpg
25077, 20190, 65, -38.516, frame00854.jpg
25066, 20204, 65, -38.516, frame00855.jpg
25055, 20218, 65, -38.516, frame00856.jpg
25044, 20232, 65, -38.516, frame00857.jpg
25033, 20246, 65, -38.516, frame00858.jpg
25022, 20260, 65, -38.516, frame00859.jpg
25010, 20273, 65, -38.516, frame00860.jpg
24999, 20287, 65, -38.516, frame00861.jpg
24988, 20301, 65, -38.516, frame00862.jpg
24977, 20315, 65, -38.783, frame00863.jpg
24966, 20329, 65, -41.651, frame00864.jpg
24954, 20342, 65, -41.651, frame00865.jpg
24943, 20355, 65, -41.651, frame00866.jpg
24931, 20368, 65, -41.651, frame00867.jpg
24920, 20381, 65, -41.651, frame00868.jpg
24908, 20394, 65, -41.651, frame00869.jpg
24896, 20407, 65, -41.651, frame00870.jpg
24885, 20421, 65, -41.651, frame00871.jpg
24873, 20434, 65, -41.651, frame00872.jpg
24861, 20447, 65, -41.651, frame00873.jpg
24850, 20460, 65, -41.651, frame00874.jpg
24838, 20473, 65, -41.634, frame00875.jpg
24827, 20486, 65, -41.465, frame00876.jpg
24814, 20500, 65, -41.465, frame00877.jpg
24802, 20514, 65, -41.465, frame00878.jpg
24789, 20528, 65, -41.465, frame00879.jpg
24777, 20542, 65, -41.465, frame00880.jpg
24765, 20556, 65, -41.465, frame00881.jpg
24752, 20570, 65, -41.465, frame00882.jpg
24740, 20584, 65, -41.465, frame00883.jpg
24728, 20598, 65, -41.465, frame00884.jpg
24715, 20612, 65, -41.465, frame00885.jpg
24703, 20626, 65, -41.465, frame00886.jpg
24691, 20640, 65, -41.445, frame00887.jpg
24678, 20654, 65, -41.244, frame00888.jpg
24666, 20668, 65, -41.244, frame00889.jpg
24653, 20683, 65, -41.244, frame00890.jpg
24640, 20697, 65, -41.244, frame00891.jpg
24628, 20711, 65, -41.244, frame00892.jpg
24615, 20726, 65, -41.244, frame00893.jpg
24603, 20740, 65, -41.244, frame00894.jpg
24590, 20754, 65, -41.244, frame00895.jpg
24577, 20769, 65, -41.244, frame00896.jpg
24565, 20783, 65, -41.244, frame00897.jpg
24552, 20798, 65, -41.244, frame00898.jpg
24540, 20812, 65, -40.637, frame00899.jpg
24527, 20826, 65, -34.343, frame00900.jpg
24517, 20842, 65, -34.343, frame00901.jpg
24506, 20857, 65, -34.343, frame00902.jpg
24496, 20873, 65, -34.343, frame00903.jpg
24485, 20888, 65, -34.343, frame00904.jpg
24475, 20903, 65, -34.343, frame00905.jpg
24464, 20919, 65, -34.343, frame00906.jpg
24454, 20934, 65, -34.343, frame00907.jpg
24443, 20950, 65, -34.343, frame00908.jpg
24432, 20965, 65, -34.343, frame00909.jpg
24422, 20980, 65, -34.343, frame00910.jpg
24411, 20996, 65, -34.995, frame00911.jpg
24401, 21011, 65, -41.865, frame00912.jpg
24389, 21024, 65, -41.865, frame00913.jpg
24377, 21037, 65, -41.865, frame00914.jpg
24365, 21050, 65, -41.865, frame00915.jpg
24354, 21064, 65, -41.865, frame00916.jpg
24342, 21077, 65, -41.865, frame00917.jpg
24330, 21090, 65, -41.865, frame00918.jpg
24318, 21103, 65, -41.865, frame00919.jpg
24306, 21116, 65, -41.865, frame00920.jpg
24295, 21129, 65, -41.865, frame00921.jpg
24283, 21143, 65, -41.865, frame00922.jpg
24271, 21156, 65, -41.752, frame00923.jpg
24259, 21169, 65, -40.702, frame00924.jpg
24247, 21183, 65, -40.702, frame00925.jpg
24235, 21197, 65, -40.702, frame00926.jpg
24223, 21212, 65, -40.702, frame00927.jpg
24210, 21226, 65, -40.702, frame00928.jpg
24198, 21240, 65, -40.702, frame00929.jpg
24186, 21254, 65, -40.702, frame00930.jpg
24174, 21268, 65, -40.702, frame00931.jpg
24162, 21282, 65, -40.702, frame00932.jpg
24149, 21297, 65, -40.702, frame00933.jpg
24137, 21311, 65, -40.702, frame00934.jpg
24125, 21325, 65, -40.254, frame00935.jpg
24113, 21339, 65, -35.778, frame00936.jpg
24102, 21354, 65, -35.778, frame00937.jpg
24092, 21369, 65, -35.778, frame00938.jpg
24081, 21384, 65, -35.778, frame00939.jpg
24070, 21398, 65, -35.778, frame00940.jpg
24060, 21413, 65, -35.778, frame00941.jpg
24049, 21428, 65, -35.778, frame00942.jpg
24039, 21443, 65, -35.778, frame00943.jpg
24028, 21457, 65, -35.778, frame00944.jpg
24017, 21472, 65, -35.778, frame00945.jpg
24007, 21487, 65, -35.778, frame00946.jpg
23996, 21502, 65, -36.294, frame00947.jpg
23985, 21516, 65, -41.183, frame00948.jpg
23973, 21530, 65, -41.183, frame00949.jpg
23961, 21544, 65, -41.183, frame00950.jpg
23949, 21558, 65, -41.183, frame00951.jpg
23937, 21571, 65, -41.183, frame00952.jpg
23925, 21585, 65, -41.183, frame00953.jpg
23913, 21599, 65, -41.183, frame00954.jpg
23901, 21613, 65, -41.183, frame00955.jpg
23889, 21627, 65, -41.183, frame00956.jpg
23877, 21640, 65, -41.183, frame00957.jpg
23864, 21654, 65, -41.183, frame00958.jpg
23852, 21668, 65, -41.100, frame00959.jpg
23840, 21682, 65, -40.338, frame00960.jpg
23828, 21696, 65, -40.338, frame00961.jpg
23816, 21711, 65, -40.338, frame00962.jpg
23804, 21725, 65, -40.338, frame00963.jpg
23791, 21739, 65, -40.338, frame00964.jpg
23779, 21754, 65, -40.338, frame00965.jpg
23767, 21768, 65, -40.338, frame00966.jpg
23755, 21783, 65, -40.338, frame00967.jpg
23743, 21797, 65, -40.338, frame00968.jpg
23730, 21811, 65, -40.338, frame00969.jpg
23718, 21826, 65, -40.338, frame00970.jpg
23706, 21840, 65, -40.105, frame00971.jpg
23694, 21854, 65, -37.828, frame00972.jpg
23683, 21869, 65, -37.828, frame00973.jpg
23672, 21883, 65, -37.828, frame00974.jpg
23661, 21897, 65, -37.828, frame00975.jpg
23650, 21911, 65, -37.828, frame00976.jpg
23639, 21925, 65, -37.828, frame00977.jpg
23628, 21939, 65, -37.828, frame00978.jpg
23617, 21954, 65, -37.828, frame00979.jpg
23606, 21968, 65, -37.828, frame00980.jpg
23595, 21982, 65, -37.828, frame00981.jpg
23584, 21996, 65, -37.828, frame00982.jpg
23573, 22010, 65, -38.305, frame00983.jpg
23562, 22025, 65, -42.610, frame00984.jpg
23549, 22038, 65, -42.610, frame00985.jpg
23537, 22051, 65, -42.610, frame00986.jpg
23525, 22065, 65, -42.610, frame00987.jpg
23512, 22078, 65, -42.610, frame00988.jpg
23500, 22092, 65, -42.610, frame00989.jpg
23487, 22105, 65, -42.610, frame00990.jpg
23475, 22119, 65, -42.610, frame00991.jpg
23463, 22132, 65, -42.610, frame00992.jpg
23450, 22145, 65, -42.610, frame00993.jpg
23438, 22159, 65, -42.610, frame00994.jpg
23426, 22172, 65, -42.382, frame00995.jpg
23413, 22186, 65, -40.290, frame00996.jpg
23402, 22200, 65, -40.290, frame00997.jpg
23390, 22213, 65, -40.290, frame00998.jpg
23378, 22227, 65, -40.290, frame00999.jpg
23367, 22241, 65, -40.290, frame01000.jpg
23355, 22254, 65, -40.290, frame01001.jpg
23344, 22268, 65, -40.290, frame01002.jpg
23332, 22282, 65, -40.290, frame01003.jpg
23320, 22296, 65, -40.290, frame01004.jpg
23309, 22309, 65, -40.290, frame01005.jpg
23297, 22323, 65, -40.290, frame01006.jpg
23285, 22337, 65, -40.085, frame01007.jpg
23274, 22351, 65, -38.229, frame01008.jpg
23263, 22364, 65, -38.229, frame01009.jpg
23252, 22378, 65, -38.229, frame01010.jpg
23241, 22392, 65, -38.229, frame01011.jpg
23230, 22406, 65, -38.229, frame01012.jpg
23219, 22420, 65, -38.229, frame01013.jpg
23208, 22434, 65, -38.229, frame01014.jpg
23197, 22448, 65, -38.229, frame01015.jpg
23186, 22462, 65, -38.229, frame01016.jpg
23175, 22476, 65, -38.229, frame01017.jpg
23164, 22490, 65, -38.229, frame01018.jpg
23153, 22504, 65, -38.497, frame01019.jpg
23142, 22517, 65, -40.781, frame01020.jpg
23130, 22531, 65, -40.781, frame01021.jpg
23118, 22545, 65, -40.781, frame01022.jpg
23106, 22559, 65, -40.781, frame01023.jpg
23095, 22573, 65, -40.781, frame01024.jpg
23083, 22587, 65, -40.781, frame01025.jpg
23071, 22600, 65, -40.781, frame01026.jpg
23059, 22614, 65, -40.781, frame01027.jpg
23047, 22628, 65, -40.781, frame01028.jpg
23035, 22642, 65, -40.781, frame01029.jpg
23023, 22656, 65, -40.781, frame01030.jpg
23011, 22669, 65, -41.005, frame01031.jpg
22999, 22683, 65, -43.091, frame01032.jpg
22988, 22695, 65, -43.091, frame01033.jpg
22976, 22708, 65, -43.091, frame01034.jpg
22964, 22720, 65, -43.091, frame01035.jpg
22953, 22733, 65, -43.091, frame01036.jpg
22941, 22745, 65, -43.091, frame01037.jpg
22930, 22758, 65, -43.091, frame01038.jpg
22918, 22770, 65, -43.091, frame01039.jpg
22906, 22782, 65, -43.091, frame01040.jpg
22895, 22795, 65, -43.091, frame01041.jpg
22883, 22807, 65, -43.091, frame01042.jpg
22871, 22820, 65, -42.820, frame01043.jpg
22860, 22832, 65, -40.646, frame01044.jpg
22848, 22846, 65, -40.646, frame01045.jpg
22836, 22860, 65, -40.646, frame01046.jpg
22824, 22874, 65, -40.646, frame01047.jpg
22812, 22888, 65, -40.646, frame01048.jpg
22801, 22901, 65, -40.646, frame01049.jpg
22789, 22915, 65, -40.646, frame01050.jpg
22777, 22929, 65, -40.646, frame01051.jpg
22765, 22943, 65, -40.646, frame01052.jpg
22753, 22957, 65, -40.646, frame01053.jpg
22741, 22970, 65, -40.646, frame01054.jpg
22729, 22984, 65, -40.849, frame01055.jpg
22718, 22998, 65, -43.004, frame01056.jpg
22708, 23008, 65, -43.004, frame01057.jpg
22698, 23019, 65, -43.004, frame01058.jpg
22688, 23030, 65, -43.004, frame01059.jpg
22678, 23040, 65, -43.004, frame01060.jpg
22668, 23051, 65, -43.004, frame01061.jpg
22658, 23061, 65, -43.004, frame01062.jpg
22648, 23072, 65, -43.004, frame01063.jpg
22639, 23083, 65, -43.004, frame01064.jpg
22629, 23093, 65, -43.004, frame01065.jpg
22619, 23104, 65, -43.004, frame01066.jpg
22609, 23114, 65, -43.004, frame01067.jpg
22599, 23125, 65, -43.004, frame01068.jpg
22589, 23136, 65, -43.004, frame01069.jpg
22579, 23146, 65, -42.474, frame01070.jpg
22569, 23157, 65, -39.560, frame01071.jpg
22555, 23174, 65, -39.560, frame01072.jpg
